time,open,close,high,low,volume
1388532600000,727.0,727.0,727.0,727.0,0.359786
1388532660000,727.0,729.62,729.62,726.99,52.95683427
1388532720000,729.62,729.62,729.62,729.62,0.4
1388532840000,728.08,729.63,729.63,727.35,34.0128355
1388532900000,727.36,727.35,727.36,727.35,10.2636905
1388532960000,727.35,727.35,727.35,727.35,0.3802782
1388533020000,727.35,727.51,727.51,727.35,0.07190550000000001
1388533080000,731.0,731.95,731.95,727.35,17.311202559999998
1388533440000,730.0,730.0,730.0,730.0,0.0115385
1388533560000,729.6069,729.78997,729.78997,729.6068,3.0
1388533620000,730.11,730.11,730.11,730.11,3.8461538
1388533680000,730.11,730.11,730.11,730.11,0.8787
1388533800000,730.11,730.11,730.11,730.11,0.8892358
1388533860000,728.34,728.34,728.34,728.34,0.5
1388534220000,729.9799,729.99,729.99,729.9799,3.0
1388534280000,729.99,729.99,729.99,729.99,8.0
1388534340000,729.99,729.99,731.94,729.99,7.0
1388534520000,730.24,730.24,730.24,730.24,0.0105339
1388534700000,730.51,730.89,730.89,730.24,1.5987921999999999
1388534760000,730.52,730.51,730.52,730.51,0.3906739
1388534880000,731.55,733.0,733.0,730.33,20.65053824
1388535060000,733.71,733.7,733.71,733.7,3.5468693000000004
1388535180000,733.0,733.0,733.0,733.0,4.10912219
1388535300000,733.0,734.5,734.5,733.0,0.6131021999999999
1388535360000,734.0,733.49,734.0,733.49,5.999999999999999
1388535420000,733.0,733.0,733.0,733.0,0.5908778100000001
1388535660000,735.02,735.02,735.02,735.02,0.0769231
1388535840000,732.05,738.0,738.0,732.03,44.159204079999995
1388535960000,733.9,735.72,735.72,733.9,1.2168797
1388536020000,735.3,734.56,735.3,734.15,2.4525047
1388536080000,735.0,735.0,735.0,734.94,10.05
1388536260000,735.0,735.0,735.0,735.0,0.0005598
1388536320000,735.0,735.0,735.0,735.0,11.95
1388536380000,735.0,735.5,735.5,735.0,10.22917573
1388536500000,735.5,735.5,735.5,735.5,0.00082427
1388536620000,736.13,735.6,736.13,734.82,16.0339158
1388536680000,735.5,735.47,735.5,735.47,6.0092308
1388536800000,735.6,735.6,735.6,735.6,1.2605548400000002
1388536860000,735.88,735.95,735.95,735.88,7.26
1388536980000,738.28,736.13,738.29,736.13,1.8101479
1388537040000,735.95,735.95,735.95,735.95,1.11
